smiles,logP,qed,SAS,5*QED-SAS
O=C(NCCc1nc2ccccc2s1)c1cc(C2CC2)[nH]n1,2.8693,0.754978499,2.345521434,1.429371061
O=C(Nc1cc(N2CCOCC2)ncn1)c1ccsc1,1.627,0.938231142,2.312516056,2.378639654
Cn1cc(C[NH+]2CCN(CCC(N)=O)CC2)c(-c2cccc(Cl)c2)n1,0.3164,0.795016329,3.49370259,0.481379055
O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,2.572,0.743996185,3.935668283,-0.215687358
O=C(Nc1cccc(Cl)c1)N(Cc1cccnc1)Cc1cccc(F)c1,5.1084,0.651991263,1.974020874,1.285935441
Cc1ccc([S@](=O)[C@H]2CCCN(C(=O)OC(C)(C)C)C2)nc1,2.89712,0.832211787,3.591620479,0.569438456
Cc1cc(NC(=O)C(=O)N[C@@H](C)CCC2CCCC2)n(C)n1,2.14212,0.821288513,2.870996415,1.23544615
COc1cccc(C[C@H](C[NH3+])Cc2nc(C)cs2)c1,2.10342,0.882373498,3.261010989,1.150856501
C[C@H](CC(=O)Nc1c(F)cccc1Br)c1ccccc1,4.7205,0.821865595,2.340332328,1.768995647
CNC(=O)/C(=C\c1ccc(Cl)cc1)NC(=O)c1ccco1,2.4499,0.851993625,2.17301598,2.086952145
C[C@@H](c1nc([C@H]2CSCCO2)no1)N1CC[NH2+]CC1,-0.1859,0.857446584,4.93157645,-0.64434353
CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,3.7878,0.752568135,2.464157224,1.298683451
C[NH+](C)C[C@H]1CSCCCN1C(=O)C1CCN(S(C)(=O)=O)CC1,-0.8634,0.73855414,3.830499987,-0.137729287
Clc1ncccc1OCc1coc(-c2cccs2)n1,4.0305,0.656691689,2.392728614,0.890729831
O=C(NCc1noc(-c2ccco2)n1)c1ccc(OCC2CC2)nc1,2.4434,0.704030361,2.478473365,1.04167844
CNC(=O)Cc1nc(C[NH2+][C@@H](c2ccccc2)C(C)C)cs1,1.8923,0.823995682,3.640975063,0.479003347
COC(=O)c1ccc(NC(=O)/C(=C\c2ccccc2)NC(=O)c2ccccc2)cc1,3.8828,0.469997403,1.884478684,0.465508331
O=C(c1ccncc1C#CCCO)N1CCCOCC1,0.678,0.819836783,2.500734894,1.598449021
CCCN1CC(=O)N2[C@@H](CC3=c4ccccc4=[NH+][C@@H]3[C@H]2c2ccccc2OC)C1=O,-0.4773,0.778297873,4.308809155,-0.41731979
COc1cc2c(cc1OC)-c1n[nH]c(=O)cc1C2,1.3583,0.746874842,2.479916783,1.254457427
CC[C@H](C(=O)NNC(=O)C[C@H](O)c1cccc(F)c1)c1ccccc1,2.5904,0.703152167,2.87013627,0.645624565
COC(=O)C1(C(=O)N2CCCC[C@H]2CN2CCOCC2)CC1,0.6529,0.57382652,2.974916999,-0.105784399
O=C(CNC(=O)c1ccc2c(c1)OCO2)Nc1ccccc1N1CCCC1,2.384,0.848691942,1.982322846,2.261136864
COC(=O)c1ccc(CNc2ccn(C)n2)[nH]1,1.1469,0.788125242,2.723201197,1.217425013
CCOC(=O)/C(C#N)=C\c1cccc(OC(=O)c2ccco2)c1,2.96888,0.361284421,2.304383323,-0.497961218
Cc1ccc(C)c(N(C)C(=O)Cn2cnc3onc(-c4ccc(F)cc4)c3c2=O)c1,3.47044,0.507138076,2.526657549,0.009032831
Cc1ccc(NC(=O)c2c(C)nc3sc(C(=O)N4CCCC4)c(N)c3c2-c2ccc(C)o2)c(C)c1,5.86048,0.36908943,2.656560688,-0.811113538
Cc1cc(N)ccc1N[C@@H]1CCC[C@H](C)C1,3.56782,0.726631013,2.762510213,0.870644852
O=C(Nc1ccc(N2CCCN(C(=O)C3CC3)CC2)cc1)c1ccc(=O)[nH]c1,2.0759,0.854085155,2.127938891,2.142486884
CCc1ccc(S(=O)(=O)N[C@@H]2CCCC[C@@H]2C[NH+](C)C)cc1,1.2306,0.836353675,3.658138159,0.523630216
COC(=O)c1ccc(NCc2ccc(Cl)o2)cc1,3.3317,0.846108183,1.971165652,2.259375263
C[C@H]1CC[NH+](CCC(=O)Nc2ccc(OCc3ccccc3)cc2)C[C@@H]1O,1.8798,0.702744031,3.824054589,-0.310334434
C[C@@H]([NH2+]C1CCN(C(=O)c2ccccc2F)CC1)c1cccnc1,2.1499,0.938103156,3.364270323,1.326245457
COc1cccc([C@@H]2[C@H](C(=O)Nc3ccccc3)[C@](C)(O)CC(=O)[C@@H]2C(=O)Nc2ccccc2)c1,4.0124,0.453646987,3.347054349,-1.078819414
Cc1cnc(C(=O)Nc2ccc(F)c([N+](=O)[O-])c2)cn1,2.08462,0.686110661,2.128005026,1.302548279
CCC(CC)([C@H](Cc1nc(C)cs1)NC)[NH+]1CCCC1,1.81952,0.809134045,4.694848537,-0.649178312
C[C@@H](NS(C)(=O)=O)C(=O)N1CCN(c2cccc[nH+]2)CC1,-0.913,0.817613569,3.791757301,0.296310544
C[NH+](Cc1ccc(Br)cc1)[C@@H](C(N)=O)c1ccccc1,1.6904,0.865868093,3.681414181,0.647926284
Cc1cc2c(cc1S(=O)(=O)NC1CCC(C)CC1)OCCN2C,2.68062,0.916675296,2.499932321,2.083444159
CN(CC[NH+](C)C)C(=O)c1ccc2c(c1)NC(=O)CS2,-0.0527,0.842796377,3.423705446,0.790276439
CC(C)N(C[C@H](C)O)C(=O)Nc1cccc(Cl)c1SC(F)F,4.2778,0.720575624,3.156735712,0.446142408
O=C(Nc1cccc(OCc2nnnn2C2CC2)c1)c1ccccc1,2.8393,0.743607832,2.017254187,1.700784973
Cc1cc(F)cc(N[C@@H]2CCC[C@@H]2S(C)(=O)=O)c1,2.51172,0.917287681,3.165934652,1.420503753
O=C([C@@H]1CCOc2ccccc21)N1CCCCC[C@@H]1c1ccco1,4.2896,0.793053129,3.072396361,0.892869284
N#C[C@H](c1nc2ccccc2nc1N1CCOCC1)S(=O)(=O)c1ccc(Cl)cc1,3.15838,0.620406017,2.929623599,0.172406486
Cc1c(F)cccc1NC(=O)[C@@H](C)Cc1ccccc1,3.95142,0.865305751,2.159091119,2.167437636
CC(=O)N[C@@H]1CCO[C@H]1c1ccc(Cl)c(F)c1,2.4452,0.883535838,3.174688155,1.242991035
CCN(CC)C(=O)CN(C)C(=O)c1cc(C(C)C)no1,1.7384,0.802325373,2.52484729,1.486779575
C[NH+](CCS(C)(=O)=O)CC(=O)N1CCC[C@H]2CCCC[C@@H]21,-0.2731,0.785266508,4.296503078,-0.370170538
Cc1ccc(F)cc1NC(=O)N(C)Cc1ccc(Br)o1,4.15352,0.876247638,2.156243628,2.224994562
CC1=C(C(=O)OCC(=O)C2=c3ccccc3=[NH+][C@@H]2C)[C@@H](C)N(C)N1,-1.8356,0.675434886,4.520659436,-1.143485006
CC[C@@H](C)NC(=O)c1cccc2c1N[C@@H](c1ccc(Cl)cc1Cl)[C@H]1CC=C[C@H]21,6.3482,0.572950718,3.588750433,-0.723996843
Cc1nc(C[NH+](C)[C@H](C)c2ccc(C(=O)[O-])o2)cs1,0.18392,0.869638664,4.802196125,-0.454002805
CCn1nnc2c(=O)n(CC(=O)NC3CC3)cnc21,-0.7135,0.819563457,2.431049524,1.666767761
COC(=O)[C@@H]1CCCC[C@H]1NC(=O)c1cc(Cl)c(OC)c(Cl)c1,3.4636,0.81755976,2.900215356,1.187583444
Cn1ncnc1CNC(=O)NC(C)(C)c1ccc([N+](=O)[O-])cc1,1.4578,0.645814855,2.5188123,0.710261975
CCCNC(=O)CNC(=O)C1CCN(C(N)=O)CC1,-0.5805,0.647813954,1.979742731,1.259327039
Cc1ccc(C(=O)NCCc2nnc3n2CC[NH+](Cc2ccc(C(C)C)cc2)CC3)cc1,2.32362,0.603159964,3.603500098,-0.587700278
COc1cccc([C@@H](CNC(=O)c2cc(F)c(F)cc2Cl)[NH+]2CCCC2)c1,2.7766,0.73422771,3.729882474,-0.058743924
CC1CCN(c2ccc([N+](=O)[O-])cc2C(=O)NO[C@H]2CCCCO2)CC1,3.0191,0.631414282,2.952428194,0.204643216
[NH3+][C@@H]1C=C[C@H](C(=O)N2CCC[C@@H]2C(=O)N2CCOCC2)C1,-0.9772,0.698543527,4.07922207,-0.586504435
Cc1cccc(NC(=O)CNc2ccc(NC(=O)C(C)C)cc2)c1C,3.94854,0.720756216,1.819253912,1.784527168
O=C1[C@H]2CN(c3nccc4nc(C(F)(F)F)ccc34)CCN2C(=O)N1CCc1ccccc1,3.3441,0.554337276,3.071085033,-0.299398653
CCC[C@@](C)([NH3+])c1nc2nc(OCC)ccc2[nH]1,1.6138,0.852027668,3.778153882,0.481984458
CC[S@](=O)[C@@H]1CCC[C@H](NC(=O)NNC(=O)C(C)(C)C)C1,1.4427,0.695386946,3.875506081,-0.398571351
COc1cc(CCNC(=O)N(C)[C@H](C)Cc2ccsc2)ccc1O,3.2774,0.793551486,2.818585703,1.149171727
Cc1cc(C(=O)CN2CCC[C@@H](C(=O)NCC3CC3)C2)c(C)n1C1CC1,2.86074,0.757938791,2.805911407,0.983782548
COC(=O)[C@@H]1CCCC[C@@H]1NC(=O)CNC(=O)c1ccccc1,1.2644,0.81003533,2.650136303,1.400040347
Cc1c(Cl)c(C(=O)NCc2ccc3c(c2)OCO3)nn1C,2.04062,0.94660984,2.220158614,2.512890586
[NH3+][C@H]1CCC[C@@H]([NH+]2CC[C@@H](c3ccccc3)C2)C1,0.6119,0.780693355,5.225155606,-1.321688831
CCOC(=O)CNC(=O)c1cc(C)n(Cc2ccccc2)c1C,2.44614,0.83291708,1.882315975,2.282269425
C#CCOC[C@H]1CCCN(S(=O)(=O)c2cc(F)ccc2F)C1,2.0153,0.616272719,2.918729328,0.162634267
COc1ccc(NC(=O)c2n[nH]c3cccc(Cl)c23)cc1OC,3.4858,0.75001079,2.091668057,1.658385893
O=C1NC(=O)C(=Cc2ccc(OC(=O)c3cccc4ccccc34)cc2)C(=O)N1,2.8084,0.309940263,2.236400232,-0.686698917
Cc1nc2c(s1)[C@H]([NH+](C)Cc1cccn1C)CCC2,1.88232,0.914125853,4.593921963,-0.023292698
CCc1cnc(CN(C)C(=O)NCCc2ncc(C)s2)s1,2.85452,0.882162139,2.844911156,1.565899539
Cc1cccn2c(=O)cc(CS(=O)(=O)CCC3C[C@@H](C)C[C@@H](C)C3)nc12,3.38012,0.786568381,3.678802939,0.254038966
CC(C)[C@@H](C)C(=O)Nc1cnn(CC[NH+]2CCCCC2)c1,1.1825,0.837679787,4.207205361,-0.018806426
Cc1ccc2c(=O)cc([O-])oc2c1,1.17502,0.611096634,2.790555135,0.264928035
O=C(Cn1c(=O)oc2cc(Cl)ccc21)N1CCC[C@@H]1c1cccs1,3.6731,0.694561394,2.826682363,0.646124607
CCc1ccc(NC(=O)c2ccc([C@H]3Nc4cc(C(F)(F)F)ccc4S(=O)(=O)N3)cc2)cc1,4.9227,0.478459626,3.002342946,-0.610044816
O=C(Cc1c[nH]c2ccc([N+](=O)[O-])cc12)OCc1nncn1C1CC1,2.2884,0.41835335,2.661665754,-0.569899004
C[NH+]1CCC(NC(=O)C(=O)Nc2ccc(OC3CCCC3)cc2)CC1,0.7398,0.716372044,3.122316621,0.459543599
O=C(NCc1c(F)cccc1F)[C@@H]1CN(c2nccs2)CCO1,1.9429,0.930265426,2.966805781,1.684521349
COc1ccc(C)cc1NC(=O)CN1C[C@H](C)OCC1(C)C,2.44142,0.927832826,2.883468736,1.755695394
Cc1cc(C(=O)N2CCN([C@H](c3ccccc3)c3ccc(F)cc3)CC2)n(C)n1,3.41502,0.669425716,2.58600043,0.76112815
[O-]c1[nH]c(=S)nnc1Cc1ccc(F)cc1,1.33769,0.80778983,3.072850014,0.966099136
O=C(NCCC(=O)N1CCc2c1cccc2[N+](=O)[O-])c1ccsc1,2.3655,0.665453217,2.466746831,0.860519254
N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,4.27336,0.699062811,2.901773907,0.593540148
CC(=O)Nc1cccc(CN2CCOC[C@@H]2C2CC2)c1,2.2558,0.917412983,2.628479595,1.95858532
Cn1cc(C(=O)N2C[C@@H]3CC[C@H]2C3)c(-c2ccccc2)n1,2.7116,0.844645365,3.663346111,0.559880714
C=CCc1ccccc1OCCn1c(C)nc2ccccc21,4.15222,0.613450151,2.052657973,1.014592782
O=C1C[C@H]([NH+]2CCN(c3ccc(Cl)c(Cl)c3)CC2)C(=O)N1c1ccccc1,2.0304,0.799333977,3.649162899,0.347506986
N#Cc1nc(-c2ccco2)oc1N1CCN(C(=O)CSc2ccc(F)c(F)c2)CC1,3.52538,0.559300018,2.660539507,0.135960583
Cc1cc(NC(=O)N2CCN(Cc3ccc(-c4cccc(F)c4)s3)CC2)no1,4.20032,0.684844809,2.355547716,1.068676329
Cc1csc(Cn2c3c(sc2=O)C[C@@H](C)CC3)n1,2.84782,0.841481359,3.306864198,0.900542597
C[C@@H](c1ccco1)N(C)C(=O)NC[C@H](c1ccccc1)N1CCOCC1,3.0555,0.853240633,3.05534815,1.210855015
Cc1cnc2c(S(=O)(=O)N(Cc3ccco3)C3CC3)cccc2c1,3.48952,0.696066183,2.419580315,1.0607506
Cc1ccc2cc(C#N)c(NCCNC(=O)C34CC5CC(CC(C5)C3)C4)[nH+]c2c1C,3.88692,0.719403274,4.54111962,-0.94410325
N#CCCCNC(=O)[C@H]1CC[C@H](C[NH3+])O1,-0.80412,0.611345617,4.095106504,-1.038378419
Cn1ccc2ccc(NC(=O)C=C3CN(C(=O)OC(C)(C)C)C3)cc21,3.2939,0.837985779,2.638731327,1.551197568
CCOC(=O)c1cccc(N2C(=O)/C(=C/c3cc(OC)c([O-])c([N+](=O)[O-])c3)SC2=S)c1,3.2595,0.207072724,2.809545876,-1.774182256
CC(C)CN(C(=O)c1ccc(NN)nn1)C1CCCC1,1.803,0.637529644,2.503833653,0.683814567
Cc1cc(C)c(NC(=O)CSCCN2CCOCC2)c(C)c1,2.61576,0.815175997,2.165739734,1.910140251
COc1ccc(OC)c(NC(=O)Nc2cc(N3CCN(Cc4ccccc4)CC3)ncn2)c1,3.46,0.559625677,2.179749699,0.618378686
O=C(OCc1nnc(-c2ccc(Cl)cc2)o1)c1cccc(-n2cnnn2)c1,2.7227,0.482148097,2.294150499,0.116589986
CC[NH+](CC)c1ccc(/C=C2\Oc3c(ccc(OCC(N)=O)c3C)C2=O)cc1,2.03152,0.722641863,3.464977959,0.148231356
[O-][n+]1c2c([n+]([O-])c3cc(N4CCCC4)c(F)cc31)CCC2,1.3346,0.594228426,3.476302851,-0.505160721
COc1ccc([N+](=O)[O-])cc1CN1CCC[NH+](CC(=O)N2CCCC2)CC1,0.3164,0.583505045,3.66122164,-0.743696415
COc1ccc2[nH]cc(CCNC(=S)Nc3ccccc3C)c2c1,4.01402,0.592865059,2.006601366,0.957723929
CC(C)[C@H]1C(=O)N[C@@H](C)C(=O)N1Cc1cc(F)cc(Br)c1,2.4597,0.903158865,3.281964259,1.233830066
CCOCc1ccccc1NC(=O)CCN1CCCC1=O,2.1741,0.839700714,2.046618236,2.151885334
O=C(Cn1cc(Cl)c(=O)[nH]c1=O)c1ccc2c(c1)CCCC2,1.9517,0.884146228,2.336219387,2.084511753
CCc1ccc(NC(=O)[C@H](C)OC(=O)c2cnc(C)cn2)cc1,2.53142,0.856471521,2.44603443,1.836323175
Cc1ccc(N2CCC(NC(=O)Nc3cnn(CC(F)F)c3)CC2)[nH+]c1,2.06122,0.855401473,3.445287286,0.831720079
CCOc1c(Br)cc(C(=O)N[C@H](C)c2ccncc2)cc1OC,3.7424,0.806839747,2.489617363,1.544581372
CCOc1cccc(NC(=O)/C(C#N)=C/[C@H]2C=c3ccccc3=[NH+]2)c1,0.03688,0.616235306,3.713992769,-0.632816239
Cc1noc(C[NH+]2CC[C@@H](OCCCc3ccccc3)C2)n1,1.18462,0.790252677,4.100122964,-0.148859579
CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,2.83972,0.689588702,2.53666703,0.91127648
C#CCNC(=O)c1ccc(N2CC[NH+](CCc3ccccc3)CC2)nc1,0.3922,0.758390281,3.313586777,0.478364628
CCc1nn(C)cc1NC(=O)N[C@@H](C)c1cccc(Br)c1,3.6277,0.860983554,2.837074543,1.467843227
CCN(CC(=O)N1CCc2ccccc2C1)S(=O)(=O)c1cc(F)ccc1OC,2.4298,0.739001749,2.227412278,1.467596467
C#CCOCC1CCN(C(=O)c2ccc(S(=O)(=O)N3C[C@H](C)O[C@H](C)C3)cc2)CC1,1.9865,0.508247294,3.224289177,-0.683052707
Cc1cc2c(cc1C)O[C@@H](C(=O)NCc1nc3ccccc3s1)C2,3.53304,0.776106349,2.757744571,1.122787174
COc1cc(C(=O)Oc2ccc(F)cc2)cc(OC)c1Br,3.8246,0.598724145,1.876775981,1.116844744
CC1(C)CCC[C@@H]1NC(=O)COCC(=O)[O-],-0.5522,0.71218192,3.631528112,-0.070618512
O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12,5.2184,0.449888738,2.167888971,0.081554719
Cc1ccc2ncc(C(=O)N(C)C3CC[NH+](C(C)C)CC3)n2c1,1.17042,0.935331985,3.746371744,0.930288181
C[C@@]1(C(=O)N/N=C/c2cccs2)CC1(Br)Br,3.0943,0.492568892,3.382667646,-0.919823186
CCC[C@@H](C)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)ccc1C,4.86072,0.714896311,2.542687765,1.03179379
Cc1cc(C)nc(NC(=[NH2+])Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)n1,0.63176,0.358137555,2.845545263,-1.054857488
CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12,4.5327,0.671089736,1.998618469,1.356830211
CCOCCN(C)C(=O)C1(CC)CCCC1,2.4517,0.652016534,2.524919454,0.735163216
CNC(=O)c1ccc(/C=C/C(=O)N2CC[C@@H](C)C[C@H]2C)cc1,2.7064,0.868629977,2.90833488,1.434815005
Cc1ccc(N(C)CC(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1,3.28654,0.66709654,2.012713399,1.322769301
O=C(Nc1cccc2cnccc12)C(=O)N1CCN(C(=O)C2CCCCC2)CC1,2.4244,0.793315108,2.269223163,1.697352377
CCCN1CCO[C@@H](C(=O)c2cc(C)ccc2F)C1,2.42762,0.783001317,2.717040258,1.197966327
CN[C@@]1(C(N)=O)CC[C@@H](N2CC[C@H]([NH+]3CCCCC3)C2)C1,-0.8745,0.661695633,5.15055207,-1.842073905
CC1CCN(c2[nH+]cccc2C(=O)[O-])CC1,0.1005,0.72903367,3.933333091,-0.288164741
COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1,0.632,0.808612664,3.963489919,0.079573401
CCC[C@@H]1NC(=O)N(C[C@@H]2CSc3ccccc32)C1=O,2.5964,0.864852586,3.496128221,0.828134709
CC(C)OCCN1CCN(C(=O)N[C@@H]2CCCC[C@@H]2C)CC1,2.3173,0.848507403,2.904135417,1.338401598
COc1ccc2cnn(CC(=O)Nc3cccnc3)c(=O)c2c1OC,1.4474,0.76278109,2.248305407,1.565600043
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C[C@H]2CCCO2)c1=NC(=O)c1ccccc1F,2.8851,0.312310288,3.215225976,-1.653674536
O=C1CN(C(=O)COC(=O)c2ccccc2O)c2ccccc2N1,1.5343,0.84193078,2.11594027,2.09371363
C[C@@H]1CC(=O)c2cc(C(=O)Nc3ccccc3Cl)c(=O)[nH]c2C1,3.0456,0.87777058,2.730750296,1.658102604
C[C@@H]([NH2+]Cc1cccc(OC2CCCC2)c1)c1ccc2c(c1)NC(=O)CO2,3.1635,0.812694149,3.543633901,0.519836844
COc1cccc(C(=O)NCC[NH+](C)C2CCCCC2)c1F,1.4115,0.842989763,3.654515262,0.560433553
COc1cccc(CN(C)C(=O)N[C@H]2CCC[NH+](Cc3ccccc3)C2)c1,2.0841,0.823606871,3.751718705,0.36631565
O=C(CCOc1ccccc1)N1CCC(c2ccc(F)cc2)CC1,4.0008,0.801219086,1.811432804,2.194662626
COc1ccccc1C(=O)N(c1ccc(C)cc1)[C@@H]1C=CS(=O)(=O)C1,2.96112,0.835836646,2.834718043,1.344465187
NC(=O)CONC(=O)[C@H]1CCCc2sccc21,0.7011,0.789553988,3.282289845,0.665480095
COc1ccc([C@H]2[C@@H](C(=O)Nc3cnn(CC(C)C)c3)CC(=O)N2C)cc1,2.7058,0.844326426,3.151555391,1.070076739
CC[NH+](CC)CCNc1nc2sc(C)c(C)c2c2nc(-c3ccco3)nn12,2.55244,0.510499394,3.665193694,-1.112696724
C[C@H]1CCC2=C(C1)S[C@H](/N=C/[C@@H]1C=NN=C1c1ccccc1)[C@@H]2C#N,4.44888,0.725043423,4.905393265,-1.28017615
CCC[C@@](C)(CO)NC(=O)Nc1ccc(N2CCc3sccc3C2)cc1,3.9834,0.692407377,3.003198673,0.458838212
O=C(CCC(=O)N1CCN(c2nc3cccnc3s2)CC1)N1CCCCC1,2.1326,0.806827505,2.300072797,1.734064728
COc1ccccc1/N=N\c1c(O)n[nH]c1C,2.84772,0.792158515,2.79252139,1.168271185
COc1ccccc1S[C@@H](C#N)Cc1ccc(C)cc1,4.2306,0.738954042,2.606770283,1.087999927
CNc1cc([C@H]2CCCN(Cc3cccc(OC)c3OC)C2)nc(-c2ccncc2)n1,3.9771,0.599406954,2.958840621,0.038194149
C#CCN1CCN(C(=O)NC[C@@H](C)N2CCc3ccccc32)CC1,1.398,0.859220414,2.928006109,1.368095961
O=C(OCc1cn2ccccc2n1)c1ccc(Cn2nnc3ccccc32)cc1,3.4843,0.424904766,2.264177444,-0.139653614
COc1ccc(SCC(=O)Nc2ccc(N3CC[NH+](C)CC3)c(F)c2)cc1,1.8998,0.744494533,2.946427261,0.776045404
CC1(C)CCC[C@@H](C[NH+](CCO)C2CCCCC2)C1=O,1.5917,0.811091493,4.677508961,-0.622051496
Cc1ccccc1[C@@H]1C[C@H](C)N(C(=O)c2ccc(-n3ccnn3)cc2)C1,3.59392,0.709898774,3.142327842,0.407166028
COc1ccc([C@@H]2CN(C(=O)Cn3nc4ccccc4n3)C[C@H]2[NH+](C)C)cc1,0.579,0.716747727,3.784819859,-0.201081224
Cc1cc(N(CCC#N)C(=O)CN(C)[C@H](C)c2ccncc2)ccc1Cl,3.9831,0.713288626,2.972111407,0.594331723
CC(=O)c1ccc(NC(=O)[C@@H](C)Nc2cccc(C)c2C)cc1,3.94514,0.794316817,2.236702185,1.7348819
Cc1cc2noc(-c3ccccc3)c2cc1Cl,4.45662,0.603565452,2.033007869,0.984819391
CCOc1ncccc1NC(=O)NC[C@H](c1cccs1)N1CC[NH+](C)CC1,1.2349,0.673141127,3.75397282,-0.388267185
N#C[C@@H](NC(=O)c1ccc(F)c(F)c1F)C1CC1,2.13588,0.843043873,2.947365612,1.267853753
CC(C)CCNC(=O)CN1C(=O)c2ccccc2C1=O,1.4449,0.834629421,1.844163907,2.328983198
O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1,3.7475,0.758139401,2.621914889,1.168782116
Cc1noc(C)c1C[NH2+][C@@H](C)c1nc2ccccc2s1,2.72574,0.798889394,3.644974332,0.349472638
CCOC(=O)c1cnn(C(=O)OCC)c1N,0.6466,0.77498531,2.392526293,1.482400257
O=C(NCCc1ccc(Cl)cc1)[C@H]1CCC(=O)N(C2CCCCCC2)C1,3.9601,0.763355775,2.532714099,1.284064776
O=C(N=C1NCCCCCN1)c1ccc(Br)cc1,2.3084,0.838071575,2.742488207,1.447869668
O=C(NC[C@]1(O)CCOC1)Nc1cccc(-c2ccc3c(c2)CCO3)c1,2.5614,0.786690262,2.910748957,1.022702353
CN1C(=O)c2cccc3cc(S(=O)(=O)N4CCOCC4)cc(c23)C1=O,1.0865,0.758656998,2.3136675,1.47961749
CC(C)CN1C(=O)/C(=C\Nc2ccc(OC(F)(F)F)cc2)C(=O)NC1=S,2.7803,0.459222444,2.564454105,-0.268341885
O=C(N[C@@H]1CCCc2ccccc21)[C@@H]1CCCN1S(=O)(=O)c1ccccc1C(F)(F)F,4.0523,0.733448926,3.054320932,0.612923698
C/C(=N\Nc1nc2ccccc2c(=O)n1O)c1ccc(Cl)cc1,3.1233,0.433844146,2.273359418,-0.104138688
CCCC[C@H](C(=O)[O-])c1ccccn1,1.1053,0.710892453,3.121433361,0.433028904
COc1ccc(-c2csc(NC(=O)c3cncnc3C)n2)cc1OC,3.17802,0.744642738,2.193186014,1.530027676
Cc1nn([C@H]2CCS(=O)(=O)C2)c(C)c1C(=O)NCc1cccc(Cl)c1,2.44294,0.881196239,2.80737103,1.598610165
Cc1ccc(C)c(N2CCN(C[C@H](O)c3ccc(Cl)cc3)CC2)c1,3.81244,0.885147293,2.369356237,2.056380228
Cc1ccc(NC(=O)C(=O)NCCc2csc(-c3ccc(F)cc3)n2)cc1,3.55502,0.646230483,2.03130798,1.199844435
CC[C@H]1CN(C(=O)[C@@H]2CC[C@@H]3CCCC[C@@H]3[NH2+]2)CCN1C,0.8236,0.832234769,4.556169011,-0.394995166
O=C(Cc1cc2ccccc2[nH]1)N/N=C/c1c[nH]c2ccccc12,3.342,0.384734051,2.36374028,-0.440070025
COc1cccc2cc(C(=O)NCC3CCN(C(=O)NC(C)(C)C)CC3)c(=O)oc12,2.7515,0.744057752,2.416208972,1.304079788
O=C(CCCc1ccccc1)NNC(=O)N[C@H]1CCN(c2ccccc2)C1=O,2.1452,0.673258038,2.581637111,0.784653079
Cc1ccc2[nH]c3c(=O)[nH]ncc3c2c1,1.71282,0.583158449,2.470503781,0.445288464
CC[C@H]1CC[C@](O)([C@]2(C#N)CCc3ccccc32)C1,3.33538,0.864437978,3.920103803,0.402086087
CCC(CC)(NC(=O)c1ccc(C)s1)C(=O)[O-],1.09502,0.866236585,3.03028812,1.300894805
CC(C)c1cc(C(=O)N[C@H](C)c2ccc3c(c2)CCC3)n(C)n1,3.5232,0.917098089,2.789730584,1.795759861
CCN(CC)C(=O)c1ccc(NC(=O)NCc2ccnn2C)cc1Cl,2.8772,0.82130896,2.280649898,1.825894902
CCOc1ccccc1C(=O)N(Cc1ccc(-c2cccc(Cl)c2)o1)[C@H]1CCS(=O)(=O)C1,4.8282,0.469460824,2.853160333,-0.505856213
O=C(NC[C@@H]1CCCCO1)c1ccc2nc(C3CCCCC3)oc2c1,4.1744,0.870012066,2.732302748,1.617757582
Cc1cc(S(=O)(=O)/N=C(\[O-])[C@@H]2CCC[C@@H](C)C2)cc([N+](=O)[O-])c1C,2.48544,0.356691397,3.755092282,-1.971635297
CC(=O)Nc1ccc(/C=C(\C#N)C(=O)Nc2c(Cl)cccc2Cl)cc1,4.49748,0.584200405,2.125141537,0.795860488
CC(=O)Nc1cc(C(=O)Nc2ccc(-n3cncn3)nc2)ccc1C,2.18142,0.762530783,2.137327509,1.675326406
Cc1ccc(C)c([C@@H](O)[C@@H](C)[C@@H](C)C(=O)[O-])c1,1.35894,0.866079682,3.741662584,0.588735826
Cc1nn(-c2ccccc2)c(C)c1CNC(=O)[C@@H]1[C@@H](C(=O)[O-])[C@@H]2C=C[C@H]1C2,1.29354,0.819491947,4.476444426,-0.378984691
Cn1ccnc1COC(=O)CCc1cc(Cl)ccc1Br,3.512,0.751661829,2.272034202,1.486274943
COc1ccc([C@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)NCc4cccs4)cc3N2)cc1OC,4.5521,0.532902288,3.685221941,-1.020710501
CCOc1ccc2nc(SCc3cc(N)cc[nH+]3)[nH]c2c1,2.6502,0.70761873,3.345567958,0.192525692
